2024-09-23 22:52:13.336 [info] Starting Python Locator /home/vasant_sam/.vscode-server/extensions/ms-python.python-2024.14.1-linux-x64/python-env-tools/bin/pet server
2024-09-23 22:52:13.347 [info] Discovered env: /bin/python3
2024-09-23 22:52:13.348 [info] Discovered env: /usr/bin/python3
2024-09-23 22:52:21.644 [info] Locator Conda took 10.016352948s
2024-09-23 22:52:21.644 [info] Locator Homebrew took 467.4µs
2024-09-23 22:52:21.644 [info] Locator LinuxGlobal took 91.703559ms
2024-09-23 22:52:21.645 [info] Locator PipEnv took 42.2µs
2024-09-23 22:52:21.645 [info] Locator Poetry took 129.694742ms
2024-09-23 22:52:21.645 [info] Locator PyEnv took 117.602247ms
2024-09-23 22:52:21.645 [info] Locator Venv took 36µs
2024-09-23 22:52:21.645 [info] Locator VirtualEnv took 91.9µs
2024-09-23 22:52:21.645 [info] Locator VirtualEnvWrapper took 36µs
2024-09-23 22:52:21.645 [info] Locator GlobalVirtualEnvs took 6.972096ms
2024-09-23 22:52:21.645 [info] Locator Locators took 10.017306348s
2024-09-23 22:52:21.645 [info] Locator Path took 789.591844ms
2024-09-23 22:52:21.645 [info] Locator Workspaces took 3.5µs
2024-09-23 22:52:21.646 [info] Refresh completed in 10017ms
